TransactionID,Date,Symbol,TraderID,BuySell,Quantity,Price,Exchange
9613,2024-04-01,PFE,T5800,BUY,812,30.12,NYSE
9614,2024-04-01,PFE,T3301,BUY,787,27.99,NASDAQ
9615,2024-04-01,AAPL,T6269,BUY,700,175.47,NYSE
9616,2024-04-01,BAC,T8166,SELL,2303,33.48,NASDAQ
9617,2024-04-01,PFE,T3927,BUY,835,32.42,NYSE
9618,2024-04-01,GOOGL,T5174,SELL,189,139.88,NYSE
9619,2024-04-01,XOM,T9361,BUY,176,98.53,NASDAQ
9620,2024-04-02,JPM,T1777,BUY,2090,154.99,NASDAQ
9621,2024-04-02,JPM,T3154,SELL,330,143.68,NYSE
9622,2024-04-02,CVX,T3691,SELL,479,156.7,NASDAQ
9623,2024-04-02,AAPL,T5301,BUY,855,180.14,NYSE
9624,2024-04-02,CVX,T3390,SELL,138,167.66,NASDAQ
9625,2024-04-02,JPM,T7944,BUY,2879,147.19,NYSE
9626,2024-04-02,AAPL,T2707,SELL,265,179.77,NASDAQ
9627,2024-04-02,CVX,T2197,BUY,958,154.32,NYSE
9628,2024-04-02,JNJ,T1053,BUY,1406,163.18,NASDAQ
9629,2024-04-02,JNJ,T1311,BUY,417,163.65,NASDAQ
9630,2024-04-02,XOM,T5838,BUY,565,107.4,NYSE
9631,2024-04-02,GOOGL,T3156,SELL,230,142.51,NYSE
9632,2024-04-02,PFE,T1552,SELL,433,29.98,NASDAQ
9633,2024-04-02,MSFT,T9297,SELL,1151,299.41,NASDAQ
9634,2024-04-02,BAC,T3433,SELL,763,32.98,NYSE
9635,2024-04-02,XOM,T4148,BUY,346,100.89,NASDAQ
9636,2024-04-02,XOM,T1218,SELL,58,111.63,NASDAQ
9637,2024-04-02,MSFT,T2881,BUY,380,330.59,NASDAQ
9638,2024-04-02,GOOGL,T8116,SELL,915,121.67,NASDAQ
9639,2024-04-02,MSFT,T4345,BUY,207,326.22,NYSE
9640,2024-04-03,BAC,T2202,BUY,168,33.49,NASDAQ
9641,2024-04-03,JPM,T3395,SELL,273,155.14,NASDAQ
9642,2024-04-03,XOM,T4463,BUY,1767,107.34,NYSE
9643,2024-04-03,MSFT,T2865,SELL,343,294.76,NYSE
9644,2024-04-03,PFE,T2415,SELL,247,29.57,NASDAQ
9645,2024-04-03,XOM,T5060,SELL,543,115.67,NASDAQ
9646,2024-04-03,AMZN,T8124,BUY,266,132.12,NYSE
9647,2024-04-03,CVX,T2107,BUY,705,169.59,NASDAQ
9648,2024-04-03,CVX,T7756,SELL,2378,166.74,NASDAQ
9649,2024-04-03,BAC,T6913,BUY,387,34.26,NYSE
9650,2024-04-03,PFE,T8420,SELL,86,30.35,NASDAQ
9651,2024-04-03,XOM,T4054,SELL,96,112.74,NYSE
9652,2024-04-03,MSFT,T5214,SELL,343,335.73,NASDAQ
9653,2024-04-03,PFE,T5950,BUY,281,28.35,NYSE
9654,2024-04-03,XOM,T4543,SELL,86,105.6,NASDAQ
9655,2024-04-03,GOOGL,T1460,BUY,136,140.73,NASDAQ
9656,2024-04-03,XOM,T7803,BUY,297,104.18,NASDAQ
9657,2024-04-03,MSFT,T8258,SELL,272,333.29,NYSE
9658,2024-04-03,JPM,T2088,SELL,1622,141.38,NYSE
9659,2024-04-03,BAC,T1282,SELL,670,34.79,NYSE
9660,2024-04-03,PFE,T1494,SELL,1159,30.38,NASDAQ
9661,2024-04-03,JNJ,T2308,BUY,2734,170.1,NYSE
9662,2024-04-03,GOOGL,T1097,SELL,650,140.63,NASDAQ
9663,2024-04-03,JNJ,T5249,SELL,1320,157.06,NASDAQ
9664,2024-04-03,XOM,T3291,SELL,1210,99.28,NASDAQ
9665,2024-04-03,MSFT,T2438,BUY,466,342.97,NYSE
9666,2024-04-03,AMZN,T2932,BUY,124,135.82,NASDAQ
9667,2024-04-03,JNJ,T6762,BUY,642,167.16,NYSE
9668,2024-04-03,PFE,T9701,SELL,1269,29.27,NYSE
9669,2024-04-03,AMZN,T9207,SELL,82,142.56,NASDAQ
9670,2024-04-03,PFE,T8715,SELL,900,29.27,NASDAQ
9671,2024-04-03,PFE,T7668,SELL,146,26.65,NASDAQ
9672,2024-04-04,BAC,T4203,BUY,276,31.64,NASDAQ
9673,2024-04-04,JNJ,T2922,BUY,393,143.79,NASDAQ
9674,2024-04-04,JPM,T1450,BUY,376,156.23,NYSE
9675,2024-04-04,JNJ,T4148,BUY,779,159.77,NYSE
9676,2024-04-04,AMZN,T4471,SELL,809,154.3,NASDAQ
9677,2024-04-04,XOM,T7082,SELL,1705,95.07,NYSE
9678,2024-04-04,MSFT,T7598,SELL,1000,291.09,NYSE
9679,2024-04-04,JNJ,T9586,BUY,538,148.2,NYSE
9680,2024-04-04,JPM,T3359,BUY,301,158.04,NYSE
9681,2024-04-04,BAC,T1139,BUY,1083,33.86,NASDAQ
9682,2024-04-04,GOOGL,T5566,BUY,469,139.1,NASDAQ
9683,2024-04-04,GOOGL,T9170,SELL,173,129.95,NASDAQ
9684,2024-04-04,PFE,T9230,SELL,378,31.71,NYSE
9685,2024-04-04,MSFT,T3658,BUY,36,348.23,NASDAQ
9686,2024-04-04,AAPL,T5757,SELL,200,179.11,NYSE
9687,2024-04-04,GOOGL,T2633,SELL,94,141.43,NASDAQ
9688,2024-04-04,AAPL,T9605,BUY,1228,170.03,NYSE
9689,2024-04-04,JNJ,T5987,BUY,68,155.42,NYSE
9690,2024-04-04,XOM,T3828,BUY,602,102.76,NYSE
9691,2024-04-04,CVX,T3921,BUY,534,150.49,NASDAQ
9692,2024-04-05,AAPL,T9960,BUY,138,189.33,NASDAQ
9693,2024-04-05,GOOGL,T5565,SELL,280,146.99,NASDAQ
9694,2024-04-05,MSFT,T6551,SELL,100,346.13,NASDAQ
9695,2024-04-05,GOOGL,T2194,BUY,475,138.75,NASDAQ
9696,2024-04-05,GOOGL,T1098,BUY,840,148.62,NYSE
9697,2024-04-05,XOM,T1423,SELL,928,96.03,NASDAQ
9698,2024-04-05,AMZN,T4241,SELL,21,149.44,NYSE
9699,2024-04-05,GOOGL,T6763,SELL,246,154.01,NYSE
9700,2024-04-05,GOOGL,T9502,SELL,503,139.55,NASDAQ
9701,2024-04-05,BAC,T6522,SELL,304,34.27,NYSE
9702,2024-04-05,JPM,T3669,BUY,745,157.51,NASDAQ
9703,2024-04-05,BAC,T1992,BUY,120,35.08,NASDAQ
9704,2024-04-05,XOM,T4979,SELL,125,105.53,NYSE
9705,2024-04-05,JNJ,T5331,BUY,1524,157.12,NYSE
9706,2024-04-05,BAC,T2807,SELL,45,30.81,NYSE
9707,2024-04-05,CVX,T8092,SELL,241,151.38,NYSE
9708,2024-04-05,AAPL,T6669,BUY,592,180.61,NYSE
9709,2024-04-05,AAPL,T3833,SELL,1109,170.74,NASDAQ
9710,2024-04-05,AMZN,T3832,SELL,2205,153.61,NASDAQ
9711,2024-04-05,PFE,T2762,BUY,124,32.31,NASDAQ
9712,2024-04-05,BAC,T4637,SELL,388,35.76,NASDAQ
9713,2024-04-05,XOM,T3790,SELL,86,98.71,NASDAQ
9714,2024-04-05,BAC,T7414,SELL,110,31.09,NYSE
9715,2024-04-05,JPM,T6277,BUY,330,162.49,NYSE
9716,2024-04-05,XOM,T6621,BUY,347,108.75,NYSE
9717,2024-04-05,JPM,T8756,BUY,5622,149.02,NYSE
9718,2024-04-05,BAC,T2160,BUY,1008,32.07,NYSE
9719,2024-04-05,GOOGL,T3158,BUY,827,127.22,NASDAQ
9720,2024-04-05,AAPL,T9217,SELL,605,177.76,NYSE
9721,2024-04-05,AAPL,T9064,BUY,546,177.21,NASDAQ
9722,2024-04-05,AAPL,T8104,BUY,727,183.37,NYSE
9723,2024-04-05,CVX,T4019,BUY,387,141.04,NYSE
9724,2024-04-05,PFE,T8601,BUY,548,30.68,NASDAQ
9725,2024-04-05,PFE,T1626,SELL,204,27.79,NYSE
9726,2024-04-05,BAC,T4610,BUY,786,32.93,NYSE
9727,2024-04-05,CVX,T2091,BUY,82,153.64,NASDAQ
9728,2024-04-08,PFE,T5093,BUY,481,27.83,NASDAQ
9729,2024-04-08,GOOGL,T5475,BUY,1335,130.98,NASDAQ
9730,2024-04-08,XOM,T1643,BUY,261,114.56,NYSE
9731,2024-04-08,GOOGL,T7795,BUY,4929,132.61,NASDAQ
9732,2024-04-08,AAPL,T2048,BUY,91,178.93,NYSE
9733,2024-04-08,MSFT,T7350,SELL,1821,339.71,NYSE
9734,2024-04-08,JPM,T9865,BUY,785,147.98,NYSE
9735,2024-04-08,CVX,T4840,BUY,769,155.86,NYSE
9736,2024-04-08,CVX,T7853,BUY,346,156.59,NYSE
9737,2024-04-08,JPM,T3093,SELL,321,155.39,NASDAQ
9738,2024-04-08,AAPL,T3757,BUY,645,178.06,NYSE
9739,2024-04-08,MSFT,T4749,SELL,585,318.97,NYSE
9740,2024-04-08,AAPL,T3627,SELL,271,175.25,NYSE
9741,2024-04-08,GOOGL,T6239,BUY,3525,135.17,NYSE
9742,2024-04-08,AAPL,T5713,BUY,298,176.14,NASDAQ
9743,2024-04-08,AMZN,T3546,BUY,254,145.88,NYSE
9744,2024-04-08,GOOGL,T2927,BUY,822,130.32,NYSE
9745,2024-04-08,XOM,T5300,BUY,84,100.12,NYSE
9746,2024-04-08,AAPL,T3602,SELL,20,179.99,NASDAQ
9747,2024-04-08,MSFT,T3045,BUY,114,287.08,NYSE
9748,2024-04-08,JPM,T6846,BUY,288,154.52,NASDAQ
9749,2024-04-08,GOOGL,T5422,SELL,435,133.36,NYSE
9750,2024-04-08,BAC,T5161,BUY,156,33.27,NASDAQ
9751,2024-04-08,BAC,T5700,BUY,681,34.14,NASDAQ
9752,2024-04-08,JPM,T6490,SELL,883,157.85,NASDAQ
9753,2024-04-08,BAC,T6867,SELL,177,34.59,NASDAQ
9754,2024-04-08,AMZN,T6059,SELL,428,146.44,NYSE
9755,2024-04-08,MSFT,T4365,SELL,1159,331.34,NASDAQ
9756,2024-04-08,CVX,T5785,BUY,393,166.29,NASDAQ
9757,2024-04-08,CVX,T5354,BUY,324,146.29,NYSE
9758,2024-04-08,CVX,T3222,SELL,222,154.68,NYSE
9759,2024-04-08,AAPL,T7184,BUY,2886,178.93,NASDAQ
9760,2024-04-09,JPM,T1737,SELL,193,158.16,NASDAQ
9761,2024-04-09,GOOGL,T8516,SELL,761,130.85,NYSE
9762,2024-04-09,CVX,T5824,SELL,813,155.06,NYSE
9763,2024-04-09,PFE,T5245,BUY,367,30.93,NYSE
9764,2024-04-09,PFE,T6275,BUY,698,31.21,NASDAQ
9765,2024-04-09,PFE,T2271,SELL,295,31.06,NASDAQ
9766,2024-04-09,CVX,T1114,SELL,83,153.27,NASDAQ
9767,2024-04-09,JNJ,T5177,BUY,1176,154.78,NASDAQ
9768,2024-04-09,JPM,T3049,BUY,1158,158.93,NASDAQ
9769,2024-04-09,CVX,T6905,BUY,2816,153.46,NYSE
9770,2024-04-09,BAC,T9954,SELL,901,30.15,NASDAQ
9771,2024-04-09,AAPL,T7290,BUY,988,180.95,NASDAQ
9772,2024-04-09,PFE,T1293,SELL,99,29.42,NYSE
9773,2024-04-09,XOM,T2180,SELL,125,101.22,NYSE
9774,2024-04-09,JPM,T2633,SELL,230,155.88,NASDAQ
9775,2024-04-09,PFE,T6798,SELL,91,28.11,NASDAQ
9776,2024-04-09,JPM,T4863,BUY,634,155.02,NASDAQ
9777,2024-04-09,BAC,T8382,BUY,1253,33.67,NASDAQ
9778,2024-04-09,AMZN,T8430,SELL,400,149.42,NYSE
9779,2024-04-09,PFE,T4957,SELL,251,28.18,NYSE
9780,2024-04-09,XOM,T2507,SELL,283,107.89,NASDAQ
9781,2024-04-09,AAPL,T8961,SELL,263,189.29,NASDAQ
9782,2024-04-09,AAPL,T3805,BUY,133,193.28,NYSE
9783,2024-04-09,MSFT,T7424,BUY,270,325.42,NYSE
9784,2024-04-09,PFE,T9886,SELL,630,29.13,NASDAQ
9785,2024-04-09,BAC,T8357,SELL,1145,35.25,NASDAQ
9786,2024-04-09,CVX,T3005,SELL,296,158.09,NYSE
9787,2024-04-09,AAPL,T2774,BUY,408,180.14,NYSE
9788,2024-04-09,JPM,T3604,BUY,120,153.86,NASDAQ
9789,2024-04-09,BAC,T4657,BUY,1703,31.72,NYSE
9790,2024-04-09,AAPL,T9670,BUY,461,184.52,NASDAQ
9791,2024-04-10,AAPL,T2674,SELL,1484,169.29,NASDAQ
9792,2024-04-10,JNJ,T8999,BUY,116,170.3,NASDAQ
9793,2024-04-10,AAPL,T9658,BUY,184,167.97,NASDAQ
9794,2024-04-10,AMZN,T6910,SELL,168,147.4,NYSE
9795,2024-04-10,MSFT,T3558,BUY,68,315.4,NASDAQ
9796,2024-04-10,MSFT,T4790,SELL,676,297.52,NASDAQ
9797,2024-04-10,JNJ,T8957,SELL,242,159.34,NASDAQ
9798,2024-04-10,CVX,T9816,BUY,77,171.04,NYSE
9799,2024-04-10,AMZN,T2058,BUY,2411,157.32,NYSE
9800,2024-04-10,GOOGL,T2377,SELL,954,147.01,NASDAQ
9801,2024-04-10,MSFT,T8673,BUY,297,306.48,NYSE
9802,2024-04-10,CVX,T7016,SELL,522,153.35,NASDAQ
9803,2024-04-10,AMZN,T1069,BUY,557,149.33,NYSE
9804,2024-04-10,CVX,T7770,SELL,806,141.19,NASDAQ
9805,2024-04-10,PFE,T5231,BUY,168,31.42,NASDAQ
9806,2024-04-10,MSFT,T1958,BUY,954,329.7,NASDAQ
9807,2024-04-10,XOM,T1105,SELL,540,106.04,NASDAQ
9808,2024-04-10,JPM,T3700,BUY,88,146.48,NASDAQ
9809,2024-04-10,BAC,T2671,SELL,823,33.06,NYSE
9810,2024-04-10,AMZN,T7782,SELL,552,139.09,NYSE
9811,2024-04-10,PFE,T1387,BUY,1143,27.99,NYSE
9812,2024-04-10,XOM,T1120,SELL,304,104.15,NASDAQ
9813,2024-04-11,PFE,T8333,BUY,44,28.6,NYSE
9814,2024-04-11,AAPL,T9740,BUY,237,177.31,NYSE
9815,2024-04-11,BAC,T4810,BUY,274,31.84,NASDAQ
9816,2024-04-11,XOM,T6826,BUY,4438,101.56,NASDAQ
9817,2024-04-11,XOM,T6001,BUY,325,96.38,NASDAQ
9818,2024-04-11,XOM,T6389,SELL,2110,110.14,NASDAQ
9819,2024-04-11,PFE,T7699,BUY,516,27.89,NASDAQ
9820,2024-04-11,PFE,T2754,BUY,1151,30.74,NYSE
9821,2024-04-11,CVX,T3560,BUY,171,162.89,NASDAQ
9822,2024-04-11,PFE,T7361,SELL,106,26.06,NASDAQ
9823,2024-04-11,AMZN,T5327,BUY,905,140.91,NYSE
9824,2024-04-11,PFE,T6884,SELL,2064,27.42,NYSE
9825,2024-04-11,PFE,T6704,SELL,161,26.4,NYSE
9826,2024-04-11,PFE,T5439,SELL,53,29.17,NASDAQ
9827,2024-04-11,PFE,T6848,SELL,1704,31.26,NYSE
9828,2024-04-11,XOM,T4265,SELL,1129,108.41,NASDAQ
9829,2024-04-11,MSFT,T4588,BUY,283,322.99,NYSE
9830,2024-04-11,AAPL,T9900,BUY,256,186.97,NYSE
9831,2024-04-11,JNJ,T2617,BUY,133,151.34,NASDAQ
9832,2024-04-11,JNJ,T8676,SELL,169,165.22,NYSE
9833,2024-04-12,JPM,T8069,BUY,164,172.08,NYSE
9834,2024-04-12,MSFT,T1721,SELL,236,355.1,NYSE
9835,2024-04-12,AAPL,T2618,BUY,301,171.14,NASDAQ
9836,2024-04-12,MSFT,T2392,BUY,1171,353.28,NASDAQ
9837,2024-04-12,XOM,T6092,BUY,822,104.01,NYSE
9838,2024-04-12,BAC,T2988,BUY,305,30.63,NYSE
9839,2024-04-12,BAC,T2775,SELL,441,32.93,NASDAQ
9840,2024-04-12,PFE,T8336,BUY,1436,27.94,NASDAQ
9841,2024-04-12,XOM,T5918,SELL,793,94.3,NASDAQ
9842,2024-04-12,JPM,T6622,BUY,383,156.96,NASDAQ
9843,2024-04-12,JNJ,T5133,BUY,253,162.67,NASDAQ
9844,2024-04-12,AAPL,T9884,BUY,620,176.02,NASDAQ
9845,2024-04-12,BAC,T3829,SELL,393,31.39,NYSE
9846,2024-04-12,AMZN,T1691,BUY,681,147.98,NASDAQ
9847,2024-04-12,PFE,T7941,SELL,712,29.01,NASDAQ
9848,2024-04-12,MSFT,T7665,SELL,360,342.81,NASDAQ
9849,2024-04-12,JNJ,T4876,SELL,222,159.55,NYSE
9850,2024-04-12,PFE,T9058,SELL,194,31.6,NYSE
9851,2024-04-12,JPM,T4729,SELL,377,159.7,NYSE
9852,2024-04-12,JNJ,T7049,BUY,363,162.3,NASDAQ
9853,2024-04-12,MSFT,T9554,BUY,104,311.74,NYSE
9854,2024-04-12,MSFT,T8105,BUY,119,299.94,NYSE
9855,2024-04-12,XOM,T6504,BUY,575,99.53,NYSE
9856,2024-04-12,JPM,T4332,BUY,233,158.67,NYSE
9857,2024-04-15,JNJ,T6853,SELL,387,157.35,NYSE
9858,2024-04-15,CVX,T2563,SELL,59,171.41,NYSE
9859,2024-04-15,XOM,T9877,BUY,528,108.18,NASDAQ
9860,2024-04-15,GOOGL,T8030,BUY,916,138.99,NYSE
9861,2024-04-15,JPM,T2797,SELL,183,151.09,NASDAQ
9862,2024-04-15,PFE,T5208,SELL,145,27.89,NYSE
9863,2024-04-15,CVX,T9591,SELL,129,154.8,NASDAQ
9864,2024-04-15,MSFT,T9333,BUY,733,317.3,NYSE
9865,2024-04-15,PFE,T5941,SELL,707,28.62,NYSE
9866,2024-04-15,MSFT,T3692,SELL,1423,318.72,NASDAQ
9867,2024-04-15,JNJ,T2018,BUY,147,156.49,NYSE
9868,2024-04-15,BAC,T3699,SELL,206,31.9,NASDAQ
9869,2024-04-15,PFE,T4077,BUY,594,27.51,NASDAQ
9870,2024-04-15,MSFT,T4641,BUY,311,353.41,NYSE
9871,2024-04-15,MSFT,T9324,SELL,127,324.56,NASDAQ
9872,2024-04-15,BAC,T7193,SELL,701,34.07,NASDAQ
9873,2024-04-15,JNJ,T8674,BUY,1591,150.77,NASDAQ
9874,2024-04-15,XOM,T8734,SELL,353,104.33,NASDAQ
9875,2024-04-15,XOM,T8855,SELL,2806,115.17,NASDAQ
9876,2024-04-15,AMZN,T6703,BUY,820,146.23,NASDAQ
9877,2024-04-15,MSFT,T6153,BUY,829,321.64,NYSE
9878,2024-04-15,CVX,T3080,SELL,123,162.47,NASDAQ
9879,2024-04-15,PFE,T4166,SELL,1579,27.6,NYSE
9880,2024-04-15,PFE,T7071,SELL,113,29.21,NASDAQ
9881,2024-04-15,AMZN,T4304,BUY,2763,144.41,NASDAQ
9882,2024-04-15,JNJ,T8565,BUY,349,168.72,NYSE
9883,2024-04-15,BAC,T6511,BUY,668,33.95,NYSE
9884,2024-04-15,JPM,T4112,BUY,726,152.01,NASDAQ
9885,2024-04-15,JNJ,T4288,SELL,934,152.81,NYSE
9886,2024-04-15,AAPL,T1829,SELL,1240,171.98,NASDAQ
9887,2024-04-15,AMZN,T9989,SELL,339,143.37,NASDAQ
9888,2024-04-16,BAC,T4676,BUY,661,31.48,NASDAQ
9889,2024-04-16,PFE,T7148,BUY,3325,28.08,NASDAQ
9890,2024-04-16,JPM,T1551,BUY,423,153.15,NYSE
9891,2024-04-16,JPM,T2412,BUY,444,163.81,NYSE
9892,2024-04-16,AMZN,T6004,BUY,98,155.28,NASDAQ
9893,2024-04-16,AAPL,T3749,BUY,2808,163.36,NASDAQ
9894,2024-04-16,BAC,T3611,BUY,357,36.32,NASDAQ
9895,2024-04-16,MSFT,T8203,SELL,971,337.0,NYSE
9896,2024-04-16,XOM,T5780,SELL,963,107.83,NYSE
9897,2024-04-16,BAC,T5834,SELL,1195,35.58,NYSE
9898,2024-04-16,AMZN,T9256,BUY,660,144.11,NASDAQ
9899,2024-04-16,CVX,T2800,SELL,833,161.84,NASDAQ
9900,2024-04-16,XOM,T6036,SELL,870,102.01,NYSE
9901,2024-04-16,JNJ,T6379,BUY,228,155.91,NYSE
9902,2024-04-16,CVX,T5044,SELL,245,161.1,NYSE
9903,2024-04-16,AMZN,T9446,SELL,458,138.38,NYSE
9904,2024-04-16,CVX,T1648,BUY,144,140.94,NASDAQ
9905,2024-04-16,PFE,T3031,SELL,411,27.61,NYSE
9906,2024-04-16,GOOGL,T3709,BUY,105,155.36,NASDAQ
9907,2024-04-16,AMZN,T8945,SELL,1113,124.53,NYSE
9908,2024-04-16,GOOGL,T5187,SELL,852,153.24,NASDAQ
9909,2024-04-17,CVX,T5656,SELL,496,164.12,NASDAQ
9910,2024-04-17,BAC,T6588,SELL,258,34.41,NYSE
9911,2024-04-17,CVX,T1589,BUY,1097,154.83,NYSE
9912,2024-04-17,AAPL,T7198,SELL,4098,178.29,NASDAQ
9913,2024-04-17,JPM,T8510,BUY,714,157.23,NASDAQ
9914,2024-04-17,JNJ,T3115,BUY,308,165.56,NYSE
9915,2024-04-17,AAPL,T9539,SELL,2102,205.98,NASDAQ
9916,2024-04-17,BAC,T6555,BUY,255,34.47,NASDAQ
9917,2024-04-17,BAC,T8520,BUY,232,31.23,NYSE
9918,2024-04-17,AAPL,T9143,BUY,168,181.34,NYSE
9919,2024-04-17,JNJ,T8093,SELL,503,155.05,NASDAQ
9920,2024-04-17,XOM,T3979,BUY,236,106.79,NASDAQ
9921,2024-04-17,BAC,T3765,SELL,215,34.21,NYSE
9922,2024-04-17,MSFT,T8412,SELL,755,365.53,NASDAQ
9923,2024-04-17,CVX,T6953,SELL,215,151.83,NASDAQ
9924,2024-04-17,BAC,T6088,SELL,444,30.99,NASDAQ
9925,2024-04-17,CVX,T4649,SELL,1105,157.5,NYSE
9926,2024-04-17,PFE,T5269,SELL,257,25.59,NASDAQ
9927,2024-04-17,BAC,T7204,BUY,175,32.06,NYSE
9928,2024-04-17,PFE,T4519,SELL,1350,27.34,NASDAQ
9929,2024-04-17,BAC,T2523,SELL,1125,33.31,NASDAQ
9930,2024-04-17,GOOGL,T7206,BUY,107,134.71,NASDAQ
9931,2024-04-17,CVX,T5866,SELL,365,161.03,NYSE
9932,2024-04-17,XOM,T2546,BUY,1486,105.89,NYSE
9933,2024-04-17,JPM,T3871,BUY,704,133.45,NYSE
9934,2024-04-17,JPM,T6807,SELL,62,146.56,NASDAQ
9935,2024-04-17,MSFT,T8031,SELL,747,346.77,NYSE
9936,2024-04-17,PFE,T4731,SELL,619,29.55,NASDAQ
9937,2024-04-17,PFE,T9219,SELL,303,28.88,NYSE
9938,2024-04-17,JNJ,T8294,SELL,307,167.14,NYSE
9939,2024-04-17,XOM,T2625,BUY,221,99.94,NASDAQ
9940,2024-04-17,PFE,T3115,SELL,419,28.53,NASDAQ
9941,2024-04-17,MSFT,T1159,BUY,349,304.75,NASDAQ
9942,2024-04-17,CVX,T6819,BUY,147,145.82,NYSE
9943,2024-04-17,AAPL,T1017,BUY,358,189.43,NASDAQ
9944,2024-04-17,AMZN,T8557,BUY,832,134.44,NYSE
9945,2024-04-18,MSFT,T8163,BUY,570,311.59,NYSE
9946,2024-04-18,AMZN,T4469,SELL,289,138.75,NYSE
9947,2024-04-18,JNJ,T4792,BUY,742,164.88,NASDAQ
9948,2024-04-18,BAC,T5014,SELL,401,30.33,NYSE
9949,2024-04-18,AAPL,T9939,BUY,136,194.06,NASDAQ
9950,2024-04-18,AMZN,T3076,SELL,282,145.57,NASDAQ
9951,2024-04-18,CVX,T6973,SELL,391,155.17,NYSE
9952,2024-04-18,AAPL,T7810,SELL,496,167.61,NASDAQ
9953,2024-04-18,JPM,T7397,SELL,190,170.05,NASDAQ
9954,2024-04-18,CVX,T6211,BUY,972,163.3,NASDAQ
9955,2024-04-18,MSFT,T3321,SELL,1239,317.81,NYSE
9956,2024-04-18,GOOGL,T7443,BUY,93,133.36,NASDAQ
9957,2024-04-18,PFE,T8346,SELL,322,29.01,NYSE
9958,2024-04-18,JPM,T5539,BUY,792,156.89,NASDAQ
9959,2024-04-18,MSFT,T1928,SELL,61,319.68,NASDAQ
9960,2024-04-18,BAC,T7649,SELL,137,34.06,NASDAQ
9961,2024-04-18,BAC,T5660,SELL,428,33.0,NASDAQ
9962,2024-04-18,XOM,T4173,BUY,401,98.21,NASDAQ
9963,2024-04-18,JPM,T4852,SELL,300,163.24,NASDAQ
9964,2024-04-18,BAC,T2327,SELL,57,32.02,NASDAQ
9965,2024-04-18,JPM,T1285,BUY,1878,160.66,NASDAQ
9966,2024-04-18,JPM,T5422,BUY,282,155.6,NYSE
9967,2024-04-18,MSFT,T3506,SELL,379,350.47,NYSE
9968,2024-04-18,JPM,T8848,BUY,468,145.01,NYSE
9969,2024-04-18,JPM,T9922,SELL,717,153.77,NYSE
9970,2024-04-18,JPM,T6601,BUY,139,147.0,NASDAQ
9971,2024-04-18,MSFT,T3895,SELL,528,343.58,NASDAQ
9972,2024-04-18,BAC,T6653,BUY,599,32.31,NYSE
9973,2024-04-18,PFE,T8478,SELL,2528,28.57,NYSE
9974,2024-04-18,CVX,T1823,BUY,280,163.55,NASDAQ
9975,2024-04-18,CVX,T7508,SELL,85,150.38,NASDAQ
9976,2024-04-18,GOOGL,T4086,SELL,1025,127.23,NYSE
9977,2024-04-18,MSFT,T4295,SELL,660,331.18,NASDAQ
9978,2024-04-18,JNJ,T5926,SELL,199,165.36,NASDAQ
9979,2024-04-18,BAC,T5611,BUY,463,34.4,NYSE
9980,2024-04-19,JNJ,T4093,SELL,1046,155.14,NASDAQ
9981,2024-04-19,PFE,T2190,SELL,339,29.26,NASDAQ
9982,2024-04-19,AAPL,T2112,SELL,38,175.38,NASDAQ
9983,2024-04-19,CVX,T2402,SELL,235,169.1,NYSE
9984,2024-04-19,JNJ,T6870,SELL,714,165.74,NYSE
9985,2024-04-19,CVX,T9344,BUY,1172,148.37,NYSE
9986,2024-04-19,BAC,T3925,BUY,258,33.0,NYSE
9987,2024-04-19,BAC,T4214,BUY,521,33.94,NYSE
9988,2024-04-19,AMZN,T3586,SELL,676,139.33,NYSE
9989,2024-04-19,MSFT,T4895,SELL,1935,322.44,NYSE
9990,2024-04-19,AAPL,T1345,BUY,1150,163.72,NYSE
9991,2024-04-19,JPM,T4456,BUY,528,130.4,NYSE
9992,2024-04-19,GOOGL,T7017,BUY,82,138.12,NASDAQ
9993,2024-04-19,AMZN,T6646,BUY,181,142.88,NASDAQ
9994,2024-04-19,AMZN,T8652,SELL,250,137.69,NYSE
9995,2024-04-19,JNJ,T3230,BUY,535,155.44,NYSE
9996,2024-04-19,MSFT,T3079,SELL,272,314.83,NASDAQ
9997,2024-04-19,AMZN,T3870,SELL,613,131.04,NASDAQ
9998,2024-04-19,PFE,T1596,BUY,140,32.73,NYSE
9999,2024-04-19,JPM,T2948,BUY,622,160.3,NYSE
10000,2024-04-19,AAPL,T9010,BUY,388,172.51,NYSE
10001,2024-04-19,JPM,T1744,BUY,1017,159.29,NYSE
10002,2024-04-19,CVX,T4617,BUY,7572,143.59,NASDAQ
10003,2024-04-19,PFE,T6561,SELL,1035,28.84,NASDAQ
10004,2024-04-19,MSFT,T7457,SELL,673,332.1,NASDAQ
10005,2024-04-19,AAPL,T4593,SELL,344,171.82,NASDAQ
10006,2024-04-19,JPM,T4011,BUY,59,162.73,NYSE
10007,2024-04-19,AMZN,T4759,SELL,1967,150.58,NYSE
10008,2024-04-19,AAPL,T6417,SELL,1056,202.08,NASDAQ
10009,2024-04-19,MSFT,T7605,SELL,195,326.06,NASDAQ
10010,2024-04-19,AMZN,T6130,BUY,2639,142.37,NASDAQ
10011,2024-04-19,BAC,T1260,SELL,399,31.79,NASDAQ
10012,2024-04-19,BAC,T4337,BUY,726,30.39,NYSE
10013,2024-04-19,JNJ,T6232,BUY,1172,148.65,NYSE
